****** Levels
 -0.2545 -0.1517 -0.0191  0.0940  0.1404  0.1011 -0.0185 -0.1870 -0.3254 -0.3403
 -0.2534 -0.1992 -0.1006 -0.1459 -0.1921 -0.1869 -0.1704  0.0455  0.4167  0.5371
  0.5714  0.5138  0.3705 -0.2949 -0.4376 -0.4962 -0.5332 -0.5064 -0.3746 -0.0992
  1.0770  1.2995  1.4147  1.4106  1.3047  1.1037  0.8099  0.4667  0.1098 -0.1333
 -0.1559 -0.1219 -0.0489 -0.0014  0.0157 -0.0146 -0.2392 -1.1821 -2.1260
  14  49   1    174      0      0      0   1.192E-20   0.000E+00
 -0.0537 -0.0279 -0.0214 -0.0085 -0.0020  0.0045  0.0109  0.0174  0.0239  0.0303
  0.0368  0.0433  0.0497  0.0562  0.0627  0.0691  0.0756  0.0821  0.0885  0.0950
  0.1015  0.1079  0.1144  0.1209  0.1273  0.1338  0.1402  0.1467  0.1532  0.2308
  0.2372  0.2954  0.3019  0.3278  0.3342  0.3407  0.3472  0.3536  0.3601  0.3666
  0.3730  0.3795  0.3860  0.3924  0.3989  0.4054  0.4183  0.4248  0.4377  0.4442
  0.4506  0.4571  0.4636  0.4700  0.4765  0.4829  0.4894  0.4959  0.5023  0.5088
  0.5153  0.5282  0.5347  0.5411  0.5541  0.5605  0.5670  0.5735  0.5864  0.5993
  0.7351  0.9808  1.0584  1.3846
 -1.9991 -1.7517 -1.6752 -1.5031 -1.3623 -1.2010 -1.0209 -0.8709 -0.7864 -0.7815
 -0.8612 -1.0201 -1.2254 -1.3237 -1.3333 -1.1885 -1.0591 -1.0015 -1.0116 -1.0468
 -1.0237 -0.8526 -0.5261 -0.1665  0.1340  0.3400  0.4452  0.4575  0.3962 -0.0967
 -0.1162 -0.1810 -0.1752 -0.0936 -0.0199  0.0676  0.1364  0.1866  0.2619  0.4100
  0.5935  0.7503  0.8368  0.8512  0.8228  0.8043  0.8350  0.8091  0.6652  0.6135
  0.5727  0.4992  0.3690  0.2074  0.1348  0.1548  0.3264  0.4788  0.5521  0.5346
  0.4312  0.0975  0.0101  0.0166  0.0876  0.1018  0.0939  0.0667 -0.0076 -0.0569
 -0.3850 -1.0336 -1.2546 -2.2350
  15  49   1    176      0      0      0   1.938E-19   0.000E+00
 -0.0568 -0.0503 -0.0439 -0.0374 -0.0309 -0.0245 -0.0180 -0.0115 -0.0051  0.0014
  0.0079  0.0143  0.0208  0.0273  0.0337  0.0402  0.0467  0.0531  0.0596  0.0661
  0.0725  0.0790  0.0855  0.0919  0.1049  0.1113  0.1307  0.1372  0.1436  0.1501
  0.1566  0.1630  0.2277  0.2342  0.3053  0.3441  0.3506  0.3700  0.3829  0.3894
  0.3958  0.4023  0.4088  0.4152  0.4217  0.4282  0.4346  0.4411  0.4476  0.4540
  0.4605  0.4669  0.4734  0.4799  0.4993  0.5057  0.5122  0.5251  0.5316  0.5381
  0.5445  0.5575  0.5639  0.5704  0.5769  0.5833  0.5898  0.6027  0.6092  0.6157
  0.6286  0.6351  0.6933  0.9325  1.1200  1.3530
