
 line no. 1   He I  4471.500    table no. 1  ne = 1.0E+13   nwl= 47

     10.00  1.47E-03  1.44E-03  1.36E-03  1.26E-03                              
     12.00  8.66E-04  8.44E-04  7.97E-04  7.28E-04                              
     14.00  5.91E-04  5.80E-04  5.44E-04  4.95E-04                              
     16.00  4.22E-04  4.15E-04  3.89E-04  3.52E-04                              
     18.00  3.18E-04  3.13E-04  2.93E-04  2.64E-04                              
     20.00  2.55E-04  2.51E-04  2.35E-04  2.11E-04                              
     25.00  1.65E-04  1.61E-04  1.50E-04  1.34E-04                              
     30.00 11.80E-05 11.40E-05 10.50E-05  9.38E-05                              
     35.00  9.00E-05  8.62E-05  7.88E-05  6.96E-05                              
     40.00  6.97E-05  6.64E-05  6.05E-05  5.34E-05                              
     44.00  8.47E-05  8.25E-05  7.77E-05  7.10E-05                              
     44.80  1.19E-04  1.26E-04  1.28E-04  1.26E-04                              
     45.20  2.16E-04  2.52E-04  2.87E-04  3.24E-04                              
     45.60  8.95E-04  9.57E-04  9.99E-04  9.94E-04                              
     46.00  7.27E-04  7.36E-04  7.41E-04  7.51E-04                              
     46.40  4.63E-04  4.68E-04  4.68E-04  4.66E-04                              
     47.00  3.13E-04  3.13E-04  3.10E-04  3.04E-04                              
     48.00  2.14E-04  2.13E-04  2.10E-04  2.05E-04                              
     50.00  1.43E-04  1.41E-04  1.37E-04  1.33E-04                              
     60.00  5.67E-05  5.57E-05  5.36E-05  5.09E-05                              
     70.00  3.26E-05  3.26E-05  3.17E-05  3.03E-05                              
     80.00  2.04E-05  2.10E-05  2.08E-05  2.01E-05                              

 line no. 1   He I  4471.500    table no. 7  ne = 1.0E+16   nwl= 62

   -150.00  8.27E-06  9.08E-06  9.67E-06  9.87E-06                              
   -120.00  1.46E-05  1.57E-05  1.67E-05  1.68E-05                              
   -100.00  2.28E-05  2.44E-05  2.56E-05  2.46E-05                              
    -80.00  3.94E-05  4.24E-05  4.38E-05  4.30E-05                              
    -60.00  8.22E-05  8.56E-05  8.70E-05  8.54E-05                              
    -50.00  1.30E-04  1.34E-04  1.35E-04  1.31E-04                              
    -40.00  2.25E-04  2.32E-04  2.31E-04  2.30E-04                              
    -35.00  3.15E-04  3.20E-04  3.16E-04  3.10E-04                              
    -30.00  4.61E-04  4.68E-04  4.60E-04  4.41E-04                              
    -25.00  7.17E-04  7.20E-04  7.00E-04  6.75E-04                              
    -20.00  1.21E-03  1.23E-03  1.19E-03  1.12E-03                              
    -15.00  2.49E-03  2.48E-03  2.43E-03  2.31E-03                              
    -12.00  4.33E-03  4.32E-03  4.32E-03  4.12E-03                              
    -10.00  6.76E-03  6.78E-03  6.72E-03  6.46E-03                              
     -8.00  1.15E-02  1.18E-02  1.17E-02  1.14E-02                              
     -6.00  2.22E-02  2.33E-02  2.37E-02  2.37E-02                              
     -5.00  3.30E-02  3.49E-02  3.61E-02  3.67E-02                              
     -4.00  5.05E-02  5.39E-02  5.65E-02  5.85E-02                              
     -3.50  6.23E-02  6.62E-02  6.95E-02  7.25E-02                              
     -3.00  7.46E-02  7.82E-02  8.15E-02  8.49E-02                              
     -2.50  8.25E-02  8.38E-02  8.53E-02  8.74E-02                              
     -2.00  7.78E-02  7.42E-02  7.13E-02  6.93E-02                              
     -1.50  6.31E-02  5.49E-02  4.74E-02  4.06E-02                              
     -1.00  6.59E-02  5.52E-02  4.55E-02  3.69E-02                              
     -0.50  9.69E-02  8.29E-02  7.09E-02  6.02E-02                              
      0.00  1.44E-01  1.31E-01  1.22E-01  1.14E-01                              
      0.50  1.68E-01  1.63E-01  1.64E-01  1.67E-01                              
      1.00  1.53E-01  1.57E-01  1.65E-01  1.75E-01                              
      1.50  1.23E-01  1.30E-01  1.39E-01  1.50E-01                              
      2.00  9.41E-02 10.10E-02 10.80E-02 11.60E-02                              
      2.50  7.10E-02  7.62E-02  8.12E-02  8.59E-02                              
      3.00  5.40E-02  5.76E-02  6.07E-02  6.33E-02                              
      3.50  4.16E-02  4.40E-02  4.59E-02  4.71E-02                              
      4.00  3.25E-02  3.42E-02  3.52E-02  3.56E-02                              
      5.00  2.09E-02  2.17E-02  2.19E-02  2.17E-02                              
      6.00  1.43E-02  1.46E-02  1.46E-02  1.42E-02                              
      8.00  7.60E-03  7.65E-03  7.46E-03  7.11E-03                              
     10.00  4.56E-03  4.54E-03  4.31E-03  4.12E-03                              
     12.00  2.83E-03  2.78E-03  2.63E-03  2.45E-03                              
     15.00  1.58E-03  1.54E-03  1.45E-03  1.34E-03                              
     20.00  8.10E-04  7.93E-04  7.63E-04  6.95E-04                              
     25.00  5.25E-04  5.12E-04  4.88E-04  4.40E-04                              
     30.00  3.69E-04  3.61E-04  3.39E-04  2.98E-04                              
     35.00  2.80E-04  2.81E-04  2.53E-04  2.34E-04                              
     40.00  2.61E-04  2.48E-04  2.22E-04  2.13E-04                              
     42.00  2.69E-04  2.53E-04  2.64E-04  2.40E-04                              
     43.00  3.16E-04  3.20E-04  3.09E-04  2.89E-04                              
     44.00  4.20E-04  4.48E-04  4.33E-04  4.20E-04                              
     45.00  8.10E-04  9.11E-04  9.05E-04  9.61E-04                              
     46.00  2.18E-03  2.25E-03  2.34E-03  2.54E-03                              
     47.00  1.71E-03  1.81E-03  1.80E-03  1.82E-03                              
     48.00  1.24E-03  1.26E-03  1.26E-03  1.25E-03                              
     49.00  9.40E-04  9.46E-04  9.34E-04  9.30E-04                              
     50.00  7.53E-04  7.55E-04  7.44E-04  7.31E-04                              
     52.00  5.58E-04  5.54E-04  5.43E-04  5.32E-04                              
     55.00  3.93E-04  3.93E-04  3.93E-04  3.73E-04                              
     60.00  2.59E-04  2.52E-04  2.54E-04  2.46E-04                              
     70.00  1.47E-04  1.52E-04  1.50E-04  1.44E-04                              
     80.00 10.50E-05 10.30E-05 10.10E-05  9.80E-05                              
    100.00  5.09E-05  5.23E-05  5.30E-05  5.18E-05                              
    120.00  2.90E-05  3.18E-05  3.28E-05  3.19E-05                              
    150.00  1.94E-05  2.12E-05  2.39E-05  2.40E-05                              

 line no. 1   He I  4387.930    table no. 1  ne = 1.0E+14   nwl= 50

     -1.50  1.58E-02  1.48E-02  1.38E-02  1.29E-02
     -1.25  2.67E-02  2.57E-02  2.48E-02  2.41E-02
     -1.10  3.86E-02  3.83E-02  3.76E-02  3.58E-02
     -1.00  4.94E-02  4.90E-02  4.66E-02  4.27E-02
     -0.98  5.18E-02  5.10E-02  4.79E-02  4.39E-02
     -0.95  5.36E-02  5.22E-02  4.85E-02  4.52E-02
     -0.93  5.44E-02  5.24E-02  4.84E-02  4.65E-02
     -0.90  5.39E-02  5.14E-02  4.79E-02  4.83E-02
     -0.88  5.19E-02  4.95E-02  4.71E-02  5.09E-02
     -0.85  4.89E-02  4.70E-02  4.65E-02  5.49E-02
     -0.82  4.57E-02  4.47E-02  4.69E-02  6.07E-02
     -0.80  4.37E-02  4.37E-02  4.94E-02  6.88E-02
     -0.75  4.74E-02  5.00E-02  6.52E-02  9.42E-02
     -0.70  6.82E-02  7.83E-02  1.04E-01  1.32E-01
     -0.65  1.24E-01  1.45E-01  1.69E-01  1.78E-01
     -0.60  2.37E-01  2.51E-01  2.47E-01  2.23E-01
     -0.55  3.61E-01  3.45E-01  3.06E-01  2.54E-01
     -0.52  3.88E-01  3.66E-01  3.19E-01  2.62E-01
     -0.50  3.80E-01  3.61E-01  3.18E-01  2.64E-01
     -0.47  3.42E-01  3.35E-01  3.04E-01  2.61E-01
     -0.45  2.90E-01  2.94E-01  2.81E-01  2.53E-01
     -0.40  1.94E-01  2.07E-01  2.22E-01  2.32E-01
     -0.35  1.49E-01  1.53E-01  1.74E-01  2.23E-01
     -0.32  1.44E-01  1.43E-01  1.63E-01  2.30E-01
     -0.30  1.48E-01  1.43E-01  1.62E-01  2.49E-01
     -0.28  1.60E-01  1.53E-01  1.74E-01  2.83E-01
     -0.25  1.79E-01  1.72E-01  2.02E-01  3.37E-01
     -0.20  2.47E-01  2.51E-01  3.24E-01  5.09E-01
     -0.15  3.89E-01  4.33E-01  5.76E-01  7.76E-01
     -0.10  7.07E-01  8.23E-01  9.96E-01  1.12E+00
     -0.05  1.38E+00  1.49E+00  1.54E+00  1.47E+00
     -0.03  1.85E+00  1.88E+00  1.81E+00  1.63E+00
      0.00  2.33E+00  2.24E+00  2.05E+00  1.76E+00
      0.03  2.70E+00  2.51E+00  2.22E+00  1.86E+00
      0.05  2.86E+00  2.64E+00  2.31E+00  1.91E+00
      0.08  2.78E+00  2.60E+00  2.30E+00  1.90E+00
      0.10  2.51E+00  2.42E+00  2.20E+00  1.87E+00
      0.15  1.76E+00  1.82E+00  1.82E+00  1.67E+00
      0.20  1.14E+00  1.23E+00  1.34E+00  1.37E+00
      0.25  7.50E-01  8.01E-01  9.16E-01  1.05E+00
      0.30  5.16E-01  5.38E-01  6.13E-01  7.57E-01
      0.35  3.71E-01  3.78E-01  4.18E-01  5.31E-01
      0.40  2.77E-01  2.77E-01  2.95E-01  3.70E-01
      0.45  2.14E-01  2.11E-01  2.18E-01  2.62E-01
      0.50  1.70E-01  1.66E-01  1.67E-01  1.91E-01
      0.55  1.38E-01  1.33E-01  1.32E-01  1.45E-01
      0.60  1.14E-01  1.10E-01  1.08E-01  1.40E-01
      0.80  6.17E-02  5.85E-02  5.59E-02  5.48E-02
      0.90  4.78E-02  4.50E-02  4.23E-02  4.02E-02
      1.00  3.73E-02  3.46E-02  3.17E-02  2.92E-02

 line no. 1   He I  4387.930    table no. 2  ne = 3.0E+14   nwl= 49

     -3.00  7.52E-03  6.87E-03  6.13E-03  5.40E-03
     -2.60  1.10E-02  1.02E-02  9.29E-03  8.45E-03
     -2.20  1.71E-02  1.63E-02  1.52E-02  1.43E-02
     -2.00  2.21E-02  2.12E-02  2.02E-02  1.93E-02
     -1.80  2.94E-02  2.87E-02  2.77E-02  2.69E-02
     -1.70  3.42E-02  3.37E-02  3.29E-02  3.21E-02
     -1.60  4.00E-02  3.98E-02  3.92E-02  3.87E-02
     -1.50  4.70E-02  4.73E-02  4.71E-02  4.69E-02
     -1.40  5.55E-02  5.63E-02  5.66E-02  5.65E-02
     -1.30  6.50E-02  6.65E-02  6.71E-02  6.66E-02
     -1.20  7.50E-02  7.68E-02  7.70E-02  7.49E-02
     -1.15  7.95E-02  8.10E-02  8.06E-02  7.75E-02
     -1.10  8.32E-02  8.40E-02  8.25E-02  7.85E-02
     -1.05  8.53E-02  8.50E-02  8.25E-02  7.81E-02
     -1.00  8.56E-02  8.39E-02  8.04E-02  7.68E-02
     -0.95  8.40E-02  8.09E-02  7.73E-02  7.62E-02
     -0.90  8.17E-02  7.79E-02  7.52E-02  7.87E-02
     -0.85  8.25E-02  7.85E-02  7.77E-02  8.80E-02
     -0.80  9.07E-02  8.71E-02  8.95E-02  1.08E-01
     -0.70  1.47E-01  1.50E-01  1.66E-01  1.95E-01
     -0.60  2.94E-01  3.14E-01  3.29E-01  3.24E-01
     -0.55  3.89E-01  4.11E-01  4.09E-01  3.77E-01
     -0.50  4.47E-01  4.66E-01  4.53E-01  4.07E-01
     -0.45  4.35E-01  4.52E-01  4.44E-01  4.07E-01
     -0.40  3.74E-01  3.88E-01  3.94E-01  3.82E-01
     -0.30  2.77E-01  2.71E-01  2.83E-01  3.18E-01
     -0.25  2.75E-01  2.62E-01  2.68E-01  3.13E-01
     -0.20  3.03E-01  2.88E-01  2.92E-01  3.41E-01
     -0.10  4.62E-01  4.54E-01  4.69E-01  5.12E-01
      0.00  7.72E-01  7.76E-01  7.83E-01  7.77E-01
      0.05  9.38E-01  9.41E-01  9.35E-01  8.98E-01
      0.10  1.05E+00  1.05E+00  1.04E+00  9.83E-01
      0.15  1.08E+00  1.08E+00  1.07E+00  1.02E+00
      0.20  1.02E+00  1.04E+00  1.04E+00  1.00E+00
      0.30  8.09E-01  8.28E-01  8.49E-01  8.57E-01
      0.40  5.92E-01  6.05E-01  6.24E-01  6.51E-01
      0.50  4.29E-01  4.35E-01  4.46E-01  4.68E-01
      0.60  3.17E-01  3.18E-01  3.22E-01  3.34E-01
      0.80  1.84E-01  1.82E-01  1.80E-01  1.81E-01
      1.00  1.15E-01  1.12E-01  1.09E-01  1.08E-01
      1.20  7.69E-02  7.42E-02  7.12E-02  6.90E-02
      1.40  5.44E-02  5.19E-02  4.92E-02  4.67E-02
      1.60  4.04E-02  3.82E-02  3.58E-02  3.34E-02
      1.80  3.12E-02  2.94E-02  2.72E-02  2.50E-02
      2.00  2.50E-02  2.34E-02  2.15E-02  1.95E-02
      2.25  1.95E-02  1.82E-02  1.66E-02  1.49E-02
      2.50  1.57E-02  1.46E-02  1.33E-02  1.19E-02
      2.75  1.27E-02  1.18E-02  1.07E-02  9.63E-03
      2.95  1.06E-02  9.87E-03  9.04E-03  8.21E-03

 line no. 1   He I  4387.930    table no. 3  ne = 1.0E+15   nwl= 49

     -7.00  7.42E-03  7.31E-03  7.04E-03  6.68E-03
     -6.60  9.63E-03  9.75E-03  9.75E-03  9.68E-03
     -6.20  1.21E-02  1.25E-02  1.29E-02  1.32E-02
     -5.80  1.47E-02  1.54E-02  1.62E-02  1.70E-02
     -5.40  1.72E-02  1.83E-02  1.94E-02  2.06E-02
     -5.00  1.96E-02  2.08E-02  2.21E-02  2.36E-02
     -4.60  2.15E-02  2.27E-02  2.40E-02  2.54E-02
     -4.40  2.23E-02  2.34E-02  2.46E-02  2.58E-02
     -4.20  2.29E-02  2.39E-02  2.49E-02  2.58E-02
     -4.00  2.33E-02  2.41E-02  2.48E-02  2.54E-02
     -3.80  2.35E-02  2.41E-02  2.45E-02  2.47E-02
     -3.60  2.36E-02  2.39E-02  2.39E-02  2.37E-02
     -3.40  2.34E-02  2.34E-02  2.30E-02  2.23E-02
     -3.20  2.30E-02  2.27E-02  2.19E-02  2.09E-02
     -3.00  2.29E-02  2.25E-02  2.17E-02  2.07E-02
     -2.80  2.67E-02  2.63E-02  2.53E-02  2.41E-02
     -2.60  3.19E-02  3.19E-02  3.11E-02  3.00E-02
     -2.40  3.83E-02  3.87E-02  3.83E-02  3.75E-02
     -2.20  4.59E-02  4.68E-02  4.69E-02  4.66E-02
     -2.00  5.48E-02  5.62E-02  5.69E-02  5.71E-02
     -1.80  6.50E-02  6.69E-02  6.79E-02  6.83E-02
     -1.60  7.51E-02  7.68E-02  7.76E-02  7.75E-02
     -1.40  8.33E-02  8.35E-02  8.27E-02  8.11E-02
     -1.20  8.88E-02  8.59E-02  8.21E-02  7.83E-02
     -1.00  1.00E-01  9.47E-02  8.86E-02  8.43E-02
     -0.80  1.44E-01  1.41E-01  1.39E-01  1.43E-01
     -0.60  2.46E-01  2.62E-01  2.79E-01  2.92E-01
     -0.40  3.11E-01  3.35E-01  3.58E-01  3.69E-01
     -0.20  2.73E-01  2.72E-01  2.75E-01  2.86E-01
      0.00  2.75E-01  2.66E-01  2.61E-01  2.62E-01
      0.20  3.18E-01  3.11E-01  3.12E-01  3.15E-01
      0.40  3.37E-01  3.36E-01  3.41E-01  3.48E-01
      0.60  3.14E-01  3.17E-01  3.24E-01  3.32E-01
      0.80  2.69E-01  2.73E-01  2.80E-01  2.87E-01
      1.00  2.21E-01  2.25E-01  2.30E-01  2.35E-01
      1.20  1.78E-01  1.81E-01  1.84E-01  1.87E-01
      1.40  1.43E-01  1.45E-01  1.46E-01  1.47E-01
      1.60  1.15E-01  1.16E-01  1.16E-01  1.16E-01
      1.80  9.34E-02  9.38E-02  9.32E-02  9.22E-02
      2.00  7.66E-02  7.65E-02  7.55E-02  7.42E-02
      2.20  6.36E-02  6.32E-02  6.19E-02  6.03E-02
      2.40  5.34E-02  5.28E-02  5.13E-02  4.96E-02
      2.60  4.52E-02  4.45E-02  4.30E-02  4.13E-02
      3.00  3.34E-02  3.26E-02  3.12E-02  2.96E-02
      3.40  2.54E-02  2.47E-02  2.34E-02  2.19E-02
      3.80  1.99E-02  1.92E-02  1.81E-02  1.68E-02
      4.20  1.59E-02  1.53E-02  1.43E-02  1.33E-02
      4.60  1.30E-02  1.25E-02  1.16E-02  1.08E-02
      5.00  1.08E-02  1.03E-02  9.65E-03  8.97E-03

 line no. 1   He I  4387.930    table no. 4  ne = 3.0E+15   nwl= 49

    -10.00  7.93E-03  7.92E-03  7.79E-03  7.55E-03
     -9.50  9.27E-03  9.36E-03  9.31E-03  9.12E-03
     -9.00  1.06E-02  1.09E-02  1.10E-02  1.09E-02
     -8.50  1.24E-02  1.26E-02  1.27E-02  1.27E-02
     -8.00  1.40E-02  1.44E-02  1.46E-02  1.46E-02
     -7.50  1.57E-02  1.62E-02  1.65E-02  1.66E-02
     -7.00  1.76E-02  1.80E-02  1.83E-02  1.85E-02
     -6.50  1.91E-02  1.97E-02  2.01E-02  2.03E-02
     -6.00  2.08E-02  2.14E-02  2.18E-02  2.20E-02
     -5.50  2.25E-02  2.29E-02  2.32E-02  2.34E-02
     -5.00  2.37E-02  2.42E-02  2.45E-02  2.46E-02
     -4.50  2.60E-02  2.65E-02  2.67E-02  2.66E-02
     -4.00  2.94E-02  2.97E-02  2.97E-02  2.94E-02
     -3.50  3.36E-02  3.40E-02  3.40E-02  3.36E-02
     -3.00  3.99E-02  4.04E-02  4.05E-02  4.02E-02
     -2.50  8.13E-01  4.92E-02  1.93E-02  4.91E-02
     -2.00  5.78E-02  5.66E-02  5.54E-02  5.42E-02
     -1.75  6.25E-02  6.02E-02  5.78E-02  5.53E-02
     -1.50  6.86E-02  6.54E-02  6.19E-02  5.82E-02
     -1.25  7.85E-02  7.54E-02  7.16E-02  6.72E-02
     -1.00  9.62E-02  9.49E-02  9.32E-02  9.11E-02
     -0.75  1.19E-01  1.25E-01  1.31E-01  1.37E-01
     -0.50  1.43E-01  1.55E-01  1.69E-01  1.85E-01
     -0.25  1.54E-01  1.63E-01  1.75E-01  1.90E-01
      0.00  1.46E-01  1.50E-01  1.55E-01  1.61E-01
      0.25  1.41E-01  1.38E-01  1.37E-01  1.38E-01
      0.50  1.36E-01  1.32E-01  1.30E-01  1.30E-01
      0.75  1.32E-01  1.30E-01  1.29E-01  1.29E-01
      1.00  1.29E-01  1.28E-01  1.28E-01  1.29E-01
      1.25  1.28E-01  1.25E-01  1.25E-01  1.28E-01
      1.50  1.20E-01  1.19E-01  1.20E-01  1.23E-01
      1.75  1.10E-01  1.11E-01  1.13E-01  1.16E-01
      2.00  1.01E-01  1.03E-01  1.05E-01  1.07E-01
      2.50  8.26E-02  8.44E-02  8.62E-02  8.80E-02
      3.00  6.63E-02  6.78E-02  6.90E-02  6.99E-02
      3.50  5.30E-02  5.42E-02  5.49E-02  5.51E-02
      4.00  4.29E-02  4.34E-02  4.36E-02  4.35E-02
      4.50  3.50E-02  3.52E-02  3.51E-02  3.47E-02
      5.00  2.86E-02  2.88E-02  2.86E-02  2.80E-02
      5.50  2.40E-02  2.38E-02  2.34E-02  2.28E-02
      6.00  2.00E-02  1.98E-02  1.94E-02  1.88E-02
      6.50  1.68E-02  1.66E-02  1.62E-02  1.56E-02
      7.00  1.42E-02  1.41E-02  1.37E-02  1.30E-02
      7.50  1.25E-02  1.21E-02  1.16E-02  1.10E-02
      8.00  1.06E-02  1.04E-02  1.00E-02  9.43E-03
      8.50  9.35E-03  9.09E-03  8.68E-03  8.14E-03
      9.00  8.25E-03  7.99E-03  7.60E-03  7.10E-03
      9.50  7.34E-03  7.08E-03  6.71E-03  6.25E-03
     10.00  6.57E-03  6.33E-03  5.99E-03  5.57E-03

 line no. 1   He I  4387.930    table no. 5  ne = 1.0E+16   nwl= 49

    -24.00  2.90E-03  2.93E-03  2.88E-03  2.75E-03
    -22.00  3.50E-03  3.57E-03  3.54E-03  3.41E-03
    -20.00  4.33E-03  4.44E-03  4.43E-03  4.30E-03
    -18.00  5.46E-03  5.62E-03  5.65E-03  5.55E-03
    -16.00  7.00E-03  7.24E-03  7.34E-03  7.29E-03
    -14.00  9.16E-03  9.57E-03  9.81E-03  9.87E-03
    -12.00  1.23E-02  1.28E-02  1.32E-02  1.35E-02
    -11.00  1.41E-02  1.47E-02  1.52E-02  1.56E-02
    -10.00  1.61E-02  1.68E-02  1.74E-02  1.79E-02
     -9.00  1.84E-02  1.89E-02  1.95E-02  2.02E-02
     -8.00  2.05E-02  2.10E-02  2.16E-02  2.23E-02
     -7.00  2.23E-02  2.28E-02  2.33E-02  2.38E-02
     -6.00  2.41E-02  2.43E-02  2.45E-02  2.47E-02
     -5.50  2.49E-02  2.51E-02  2.52E-02  2.52E-02
     -5.00  2.63E-02  2.61E-02  2.59E-02  2.57E-02
     -4.50  2.76E-02  2.73E-02  2.69E-02  2.64E-02
     -4.00  2.93E-02  2.87E-02  2.80E-02  2.72E-02
     -3.50  3.13E-02  3.04E-02  2.94E-02  2.83E-02
     -3.00  3.41E-02  3.27E-02  3.13E-02  2.99E-02
     -2.50  3.73E-02  3.57E-02  3.41E-02  3.25E-02
     -2.00  4.14E-02  4.02E-02  3.88E-02  3.72E-02
     -1.50  4.74E-02  4.67E-02  4.62E-02  4.59E-02
     -1.00  5.51E-02  5.48E-02  5.59E-02  5.85E-02
     -0.50  6.11E-02  6.14E-02  6.41E-02  6.95E-02
      0.00  6.31E-02  6.34E-02  6.59E-02  7.09E-02
      0.50  6.16E-02  6.10E-02  6.19E-02  6.44E-02
      1.00  5.85E-02  5.72E-02  5.68E-02  5.73E-02
      1.50  5.58E-02  5.40E-02  5.30E-02  5.28E-02
      2.00  5.39E-02  5.18E-02  5.07E-02  5.05E-02
      2.50  5.21E-02  5.01E-02  4.92E-02  4.93E-02
      3.00  5.01E-02  4.85E-02  4.79E-02  4.83E-02
      3.50  4.77E-02  4.66E-02  4.64E-02  4.71E-02
      4.00  4.48E-02  4.44E-02  4.46E-02  4.54E-02
      4.50  4.18E-02  4.18E-02  4.23E-02  4.33E-02
      5.00  3.89E-02  3.91E-02  3.97E-02  4.07E-02
      5.50  3.59E-02  3.64E-02  3.71E-02  3.80E-02
      6.00  3.31E-02  3.36E-02  3.43E-02  3.52E-02
      7.00  2.76E-02  2.84E-02  2.91E-02  2.97E-02
      8.00  2.30E-02  2.38E-02  2.44E-02  2.48E-02
      9.00  1.93E-02  1.99E-02  2.03E-02  2.05E-02
     10.00  1.60E-02  1.66E-02  1.69E-02  1.69E-02
     11.00  1.35E-02  1.40E-02  1.42E-02  1.41E-02
     12.00  1.16E-02  1.19E-02  1.20E-02  1.19E-02
     14.00  8.55E-03  8.73E-03  8.72E-03  8.52E-03
     16.00  6.51E-03  6.61E-03  6.55E-03  6.33E-03
     18.00  5.07E-03  5.14E-03  5.07E-03  4.87E-03
     20.00  4.06E-03  4.09E-03  4.01E-03  3.83E-03
     22.00  3.30E-03  3.32E-03  3.24E-03  3.07E-03
     24.00  2.73E-03  2.73E-03  2.65E-03  2.50E-03

 line no. 1   He I  4387.930    table no. 6  ne = 3.0E+16   nwl= 49

    -40.00  2.07E-03  2.31E-03  2.42E-03  2.38E-03
    -36.00  2.87E-03  2.99E-03  3.04E-03  3.02E-03
    -32.00  3.32E-03  3.69E-03  3.89E-03  3.89E-03
    -30.00  4.23E-03  4.34E-03  4.41E-03  4.44E-03
    -28.00  4.81E-03  4.94E-03  5.03E-03  5.08E-03
    -26.00  5.34E-03  5.59E-03  5.76E-03  5.84E-03
    -24.00  5.95E-03  6.33E-03  6.60E-03  6.74E-03
    -22.00  6.57E-03  7.19E-03  7.61E-03  7.79E-03
    -20.00  8.59E-03  8.64E-03  8.79E-03  9.05E-03
    -18.00  9.79E-03  9.90E-03  1.01E-02  1.04E-02
    -16.00  1.11E-02  1.12E-02  1.14E-02  1.17E-02
    -14.00  1.21E-02  1.24E-02  1.27E-02  1.30E-02
    -12.00  1.30E-02  1.35E-02  1.39E-02  1.42E-02
    -11.00  1.49E-02  1.45E-02  1.44E-02  1.46E-02
    -10.00  1.62E-02  1.53E-02  1.49E-02  1.50E-02
     -9.00  1.59E-02  1.55E-02  1.53E-02  1.53E-02
     -8.00  1.77E-02  1.64E-02  1.57E-02  1.55E-02
     -7.00  1.67E-02  1.65E-02  1.62E-02  1.58E-02
     -6.00  1.91E-02  1.77E-02  1.68E-02  1.63E-02
     -5.00  2.13E-02  1.91E-02  1.78E-02  1.72E-02
     -4.00  2.08E-02  2.00E-02  1.93E-02  1.87E-02
     -3.00  2.49E-02  2.26E-02  2.14E-02  2.11E-02
     -2.00  2.44E-02  2.41E-02  2.41E-02  2.44E-02
     -1.00  2.90E-02  2.70E-02  2.66E-02  2.77E-02
      0.00  3.14E-02  2.85E-02  2.78E-02  2.91E-02
      1.00  2.88E-02  2.75E-02  2.73E-02  2.82E-02
      2.00  2.97E-02  2.70E-02  2.59E-02  2.62E-02
      3.00  2.55E-02  2.48E-02  2.44E-02  2.43E-02
      4.00  2.64E-02  2.43E-02  2.32E-02  2.30E-02
      5.00  2.63E-02  2.37E-02  2.24E-02  2.22E-02
      6.00  2.31E-02  2.22E-02  2.17E-02  2.16E-02
      7.00  2.36E-02  2.19E-02  2.11E-02  2.11E-02
      8.00  2.05E-02  2.03E-02  2.03E-02  2.05E-02
      9.00  2.07E-02  1.98E-02  1.95E-02  1.98E-02
     10.00  2.02E-02  1.89E-02  1.85E-02  1.89E-02
     11.00  1.72E-02  1.72E-02  1.74E-02  1.78E-02
     12.00  1.70E-02  1.64E-02  1.63E-02  1.67E-02
     14.00  1.39E-02  1.39E-02  1.41E-02  1.45E-02
     16.00  1.10E-02  1.17E-02  1.22E-02  1.25E-02
     18.00  8.98E-03  9.84E-03  1.04E-02  1.06E-02
     20.00  8.69E-03  8.74E-03  8.85E-03  9.02E-03
     22.00  7.24E-03  7.43E-03  7.58E-03  7.69E-03
     24.00  5.96E-03  6.31E-03  6.52E-03  6.58E-03
     26.00  4.95E-03  5.37E-03  5.61E-03  5.64E-03
     28.00  4.17E-03  4.61E-03  4.85E-03  4.85E-03
     30.00  4.13E-03  4.20E-03  4.22E-03  4.19E-03
     32.00  3.55E-03  3.65E-03  3.68E-03  3.64E-03
     36.00  2.54E-03  2.77E-03  2.86E-03  2.80E-03
     40.00  2.28E-03  2.30E-03  2.28E-03  2.22E-03

 line no. 1   He I  4387.930    table no. 7  ne = 1.0E+17   nwl= 49

    -80.00  1.16E-03  1.33E-03  1.44E-03  1.47E-03
    -74.00  1.33E-03  1.55E-03  1.69E-03  1.72E-03
    -68.00  1.59E-03  1.83E-03  1.99E-03  2.04E-03
    -62.00  1.93E-03  2.18E-03  2.35E-03  2.42E-03
    -56.00  2.32E-03  2.61E-03  2.81E-03  2.90E-03
    -50.00  2.88E-03  3.16E-03  3.37E-03  3.49E-03
    -44.00  3.57E-03  3.84E-03  4.05E-03  4.19E-03
    -38.00  4.43E-03  4.66E-03  4.85E-03  4.99E-03
    -32.00  5.55E-03  5.62E-03  5.72E-03  5.85E-03
    -30.00  5.95E-03  5.96E-03  6.02E-03  6.13E-03
    -28.00  2.05E-02  9.31E-03  6.32E-03  6.40E-03
    -26.00  6.85E-03  6.66E-03  6.60E-03  6.67E-03
    -24.00  7.31E-03  7.01E-03  6.88E-03  6.91E-03
    -22.00  7.74E-03  7.34E-03  7.14E-03  7.12E-03
    -20.00  8.22E-03  7.68E-03  7.39E-03  7.32E-03
    -18.00  8.66E-03  8.00E-03  7.63E-03  7.51E-03
    -16.00  9.10E-03  8.32E-03  7.87E-03  7.70E-03
    -14.00  9.56E-03  8.67E-03  8.14E-03  7.91E-03
    -12.00  1.01E-02  9.06E-03  8.46E-03  8.19E-03
    -10.00  1.06E-02  9.53E-03  8.88E-03  8.59E-03
     -8.00  1.13E-02  1.01E-02  9.42E-03  9.15E-03
     -6.00  1.21E-02  1.08E-02  1.01E-02  9.89E-03
