****** Levels
 -0.4893 -0.5279 -0.5663 -0.6049 -0.6434 -0.6819 -0.7204 -0.7589 -0.7974 -0.8359
 -0.8744 -0.9130 -0.9515 -0.9900 -1.0286 -1.0670 -1.1055 -1.1440 -1.1826 -1.2210
 -1.2596 -1.2980 -1.3366 -1.3726 -1.4001 -1.4547 -1.4812
   3 139   1 215    0    0    0         2.1612e-20       0.0000e+00
 -0.0172 -0.0044  0.0084  0.0212  0.0340  0.0468  0.0596  0.0724  0.0852  0.0980
  0.1108  0.1236  0.1364  0.1492  0.1620  0.1748  0.1876  0.2004  0.2132  0.2260
  0.2388  0.2516  0.2644  0.2773  0.2901  0.3029  0.3157  0.3285  0.3413  0.3541
  0.3670  0.3798  0.3926  0.4054  0.4182  0.4310  0.4439  0.4567  0.4695  0.4823
  0.4951  0.5080  0.5208  0.5336  0.5464  0.5593  0.5721  0.5849  0.5977  0.6106
  0.6234  0.6362  0.6490  0.6619  0.6747  0.6875  0.7003  0.7132  0.7260  0.7388
  0.7517  0.7645  0.7773  0.7901  0.8030  0.8158  0.8286  0.8415  0.8543  0.8671
  0.8800  0.8928  0.9056  0.9184  0.9313  0.9441  0.9569  0.9698  0.9826  0.9954
  1.0083  1.0211  1.0339  1.0468  1.0596  1.0724  1.0853  1.0981  1.1109  1.1238
  1.1366  1.1494  1.1623  1.1751  1.1879  1.2008  1.2136  1.2264  1.2393  1.2521
  1.2649  1.2778  1.2906  1.3034  1.3163  1.3291  1.3420  1.3548  1.3676  1.3805
  1.3933  1.4061  1.4190  1.4318  1.4351
 -1.6653 -1.1897 -0.9793 -1.0227 -0.9682 -0.6510 -0.4636 -0.4980 -0.5675 -0.5405
 -0.4977 -0.4932 -0.4919 -0.4847 -0.4747 -0.4598 -0.4413 -0.4161 -0.3770 -0.3102
 -0.1552  0.2511  0.7272  0.9455  0.8102  0.3801 -0.1855 -0.4758 -0.2546  0.3634
  0.7947  0.8538  0.6994  0.7517  0.7992  0.7237  0.7456  0.8251  0.8709  0.9239
  0.9536  0.9369  0.9295  0.9299  0.9256  0.9192  0.9125  0.9057  0.8982  0.8898
  0.8809  0.8728  0.8671  0.8584  0.8381  0.8186  0.8071  0.7934  0.7777  0.7620
  0.7454  0.7239  0.6943  0.6584  0.6203  0.5820  0.5434  0.5049  0.4665  0.4279
  0.3894  0.3508  0.3124  0.2738  0.2354  0.1968  0.1583  0.1198  0.0813  0.0427
  0.0043 -0.0342 -0.0728 -0.1113 -0.1498 -0.1883 -0.2268 -0.2653 -0.3038 -0.3423
 -0.3809 -0.4193 -0.4579 -0.4964 -0.5349 -0.5734 -0.6119 -0.6504 -0.6889 -0.7274
 -0.7660 -0.8044 -0.8429 -0.8814 -0.9200 -0.9585 -0.9970 -1.0355 -1.0740 -1.1126
 -1.1507 -1.1834 -1.2306 -1.2690 -1.2791
   4 139   1 206    0    0    0         4.4770e-19       0.0000e+00
 -0.0175 -0.0049  0.0078  0.0205  0.0332  0.0459  0.0585  0.0712  0.0839  0.0966
  0.1094  0.1221  0.1348  0.1475  0.1602  0.1729  0.1857  0.1984  0.2111  0.2239
  0.2366  0.2494  0.2621  0.2748  0.2876  0.3004  0.3131  0.3259  0.3386  0.3514
  0.3642  0.3769  0.3897  0.4025  0.4152  0.4280  0.4408  0.4536  0.4663  0.4791
  0.4919  0.5047  0.5175  0.5303  0.5431  0.5558  0.5686  0.5814  0.5942  0.6070
  0.6198  0.6326  0.6454  0.6582  0.6710  0.6838  0.6966  0.7094  0.7222  0.7350
  0.7478  0.7607  0.7735  0.7863  0.7991  0.8119  0.8247  0.8375  0.8503  0.8631
  0.8760  0.8888  0.9016  0.9144  0.9272  0.9400  0.9529  0.9657  0.9785  0.9913
  1.0041  1.0170  1.0298  1.0426  1.0554  1.0683  1.0811  1.0939  1.1067  1.1196
  1.1324  1.1452  1.1580  1.1709  1.1837  1.1965  1.2093  1.2222  1.2350  1.2478
  1.2606  1.2735  1.2863  1.2991  1.3120  1.3120
 -0.3490 -0.3482 -0.3473 -0.3464 -0.3455 -0.3446 -0.3437 -0.3427 -0.3417 -0.3406
 -0.3396 -0.3385 -0.3373 -0.3362 -0.3350 -0.3338 -0.3205 -0.3036 -0.2676 -0.2026
  0.0045  0.4868  0.8684  0.9629  0.6298  0.0202 -0.6179 -0.8240 -0.8294 -0.8166
 -0.8039 -0.8024 -0.8168 -0.8285 -0.8331 -0.8398 -0.8504 -0.8623 -0.8746 -0.8870
 -0.8993 -0.9118 -0.9250 -0.9390 -0.9540 -0.9699 -0.9869 -1.0052 -1.0249 -1.0419
 -1.0578 -1.0748 -1.0931 -1.1086 -1.1231 -1.1385 -1.1549 -1.1726 -1.1915 -1.2120
 -1.2341 -1.2520 -1.2707 -1.3079 -1.3445 -1.3826 -1.4210 -1.4596 -1.4981 -1.5366
 -1.5752 -1.6136 -1.6522 -1.6907 -1.7293 -1.7677 -1.8063 -1.8447 -1.8833 -1.9218
 -1.9604 -1.9988 -2.0373 -2.0758 -2.1143 -2.1528 -2.1914 -2.2299 -2.2684 -2.3069
 -2.3454 -2.3839 -2.4224 -2.4610 -2.4994 -2.5380 -2.5764 -2.6150 -2.6534 -2.6920
 -2.7305 -2.7669 -2.8008 -2.8485 -2.8872 -2.8874
   5 139   1 206    0    0    0         4.4770e-19       0.0000e+00
 -0.0175 -0.0049  0.0078  0.0205  0.0332  0.0459  0.0585  0.0712  0.0839  0.0966
  0.1094  0.1221  0.1348  0.1475  0.1602  0.1729  0.1857  0.1984  0.2111  0.2239
  0.2366  0.2494  0.2621  0.2748  0.2876  0.3004  0.3131  0.3259  0.3386  0.3514
  0.3642  0.3769  0.3897  0.4025  0.4152  0.4280  0.4408  0.4536  0.4663  0.4791
  0.4919  0.5047  0.5175  0.5303  0.5431  0.5558  0.5686  0.5814  0.5942  0.6070
  0.6198  0.6326  0.6454  0.6582  0.6710  0.6838  0.6966  0.7094  0.7222  0.7350
  0.7478  0.7607  0.7735  0.7863  0.7991  0.8119  0.8247  0.8375  0.8503  0.8631
  0.8760  0.8888  0.9016  0.9144  0.9272  0.9400  0.9529  0.9657  0.9785  0.9913
  1.0041  1.0170  1.0298  1.0426  1.0554  1.0683  1.0811  1.0939  1.1067  1.1196
  1.1324  1.1452  1.1580  1.1709  1.1837  1.1965  1.2093  1.2222  1.2350  1.2478
  1.2606  1.2735  1.2863  1.2991  1.3120  1.3120
 -0.3490 -0.3482 -0.3473 -0.3464 -0.3455 -0.3446 -0.3437 -0.3427 -0.3417 -0.3406
 -0.3396 -0.3385 -0.3373 -0.3362 -0.3350 -0.3338 -0.3205 -0.3036 -0.2676 -0.2026
