****** Levels
 1.14731729E+16      2.    2  'N +2 2Po 1'  0   0.   0  
  T  3   19 120.  0.
  5.6E+9  0.  0.  0.       0.
   1   7   0   0   4      0      0   0.000E+00   5.000E-02
   1   8   0   0   4      0      0   0.000E+00   5.000E-02
   1   9  -1   1   1      0      0   3.150E-02   2.000E-01
  T  3   19 120.  0.
  1.2E+10 0.  0.  0.       0.
   1  10   0   0   4      0      0   0.000E+00   5.000E-02
   1  11   0   0   4      0      0   0.000E+00   5.000E-02
   1  12  -1   1   1      0      0   4.400E-01   2.000E-01
  T  3   19 120.  0.
  1.1E+10 0.  0.  0.       0.
   1  13   0   0   4      0      0   0.000E+00   5.000E-02
   1  14   0   0   4      0      0   0.000E+00   5.000E-02
   1  15  -1   0   1      0      0   6.117E-03   2.000E-01
  F  1  7  0.  0.
   1  16   0   0   4      0      0   0.000E+00   5.000E-02
   1  17  -1   0   1      0      0   5.200E-02   2.000E-01
  F  1  7  0.  0.
   1  18   0   0   4      0      0   0.000E+00   5.000E-02
   1  19   0   0   4      0      0   0.000E+00   5.000E-02
   1  20   0   0   4      0      0   0.000E+00   5.000E-02
   1  21   0   0   4      0      0   0.000E+00   5.000E-02
   1  22  -1   0   1      0      0   1.933E-01   2.000E-01
  F  1  7  0.  0.
   1  23   0   0   4      0      0   0.000E+00   5.000E-02
   1  24  -1   0   1      0      0   1.595E-02   2.000E-01
  F  1  7  0.  0.
   1  25  -1   0   1      0      0   6.800E-03   2.000E-01
  F  1  7  0.  0.
   1  26   0   0   4      0      0   0.000E+00   5.000E-02
   1  27  -1   0   1      0      0   5.360E-02   2.000E-01
  F  1  7  0.  0.
   1  28  -1   0   1      0      0   2.890E-02   2.000E-01
  F  1  7  0.  0.
   1  29  -1   0   1      0      0   1.770E-02   2.000E-01
  F  1  7  0.  0.
   1  30  -1   0   1      0      0   1.179E-02   2.000E-01
  F  1  7  0.  0.
   1  31  -1   0   1      0      0   4.309E-02   2.000E-01
  F  1  7  0.  0.
   1  32   0   0   4      0      0   0.000E+00   5.000E-02
   2   3   0   0   4      0      0   0.000E+00   5.000E-02
   2   4  -1   1   1      0      0   1.228E-01   7.000E-01
  T  3   19 120.  0.
  5.1E+8  0.  0.  0.       0.
   2   5  -1   1   1      0      0   8.333E-02   7.000E-01
  T  3   19 120.  0.
  2.7E+9  0.  0.  0.       0.
   2   6  -1   1   1      0      0   4.067E-01   7.000E-01
  T  3   19 120.  0.
  5.6E+9  0.  0.  0.       0.
   2   7   0   0   4      0      0   0.000E+00   5.000E-02
   2   8   0   0   4      0      0   0.000E+00   5.000E-02
   2   9  -1   1   1      0      0   3.150E-02   2.000E-01
  T  3   19 120.  0.
  1.2E+10 0.  0.  0.       0.
   2  10   0   0   4      0      0   0.000E+00   5.000E-02
   2  11   0   0   4      0      0   0.000E+00   5.000E-02
   2  12  -1   1   1      0      0   4.400E-01   2.000E-01
  T  3   19 120.  0.
  1.1E+10 0.  0.  0.       0.
   2  13   0   0   4      0      0   0.000E+00   5.000E-02
   2  14   0   0   4      0      0   0.000E+00   5.000E-02
   2  15  -1   0   1      0      0   6.117E-03   2.000E-01
  F  1  7  0.  0.
   2  16   0   0   4      0      0   0.000E+00   5.000E-02
   2  17  -1   0   1      0      0   5.200E-02   2.000E-01
  F  1  7  0.  0.
   2  18   0   0   4      0      0   0.000E+00   5.000E-02
   2  19   0   0   4      0      0   0.000E+00   5.000E-02
   2  20   0   0   4      0      0   0.000E+00   5.000E-02
   2  21   0   0   4      0      0   0.000E+00   5.000E-02
   2  22  -1   0   1      0      0   1.933E-01   2.000E-01
  F  1  7  0.  0.
   2  23   0   0   4      0      0   0.000E+00   5.000E-02
   2  24  -1   0   1      0      0   1.595E-02   2.000E-01
  F  1  7  0.  0.
   2  25  -1   0   1      0      0   6.800E-03   2.000E-01
  F  1  7  0.  0.
   2  26   0   0   4      0      0   0.000E+00   5.000E-02
   2  27  -1   0   1      0      0   5.360E-02   2.000E-01
  F  1  7  0.  0.
   2  28  -1   0   1      0      0   2.890E-02   2.000E-01
  F  1  7  0.  0.
   2  29  -1   0   1      0      0   1.770E-02   2.000E-01
  F  1  7  0.  0.
   2  30  -1   0   1      0      0   1.179E-02   2.000E-01
  F  1  7  0.  0.
   2  31  -1   0   1      0      0   4.309E-02   2.000E-01
  F  1  7  0.  0.
   2  32   0   0   4      0      0   0.000E+00   5.000E-02
   3   4   0   0   4      0      0   0.000E+00   5.000E-02
   3   5   0   0   4      0      0   0.000E+00   5.000E-02
   3   6   0   0   4      0      0   0.000E+00   5.000E-02
   3   7  -1   0   1      0      0   1.475E-01   2.000E-01
  F  1  7  0.  0.
   3   8   0   0   4      0      0   0.000E+00   5.000E-02
   3   9   0   0   4      0      0   0.000E+00   5.000E-02
   3  10   0   0   4      0      0   0.000E+00   5.000E-02
   3  11   0   0   4      0      0   0.000E+00   5.000E-02
   3  12   0   0   4      0      0   0.000E+00   5.000E-02
   3  13  -1   0   1      0      0   1.242E-01   2.000E-01
  F  1  7  0.  0.
   3  14   0   0   4      0      0   0.000E+00   5.000E-02
   3  15   0   0   4      0      0   0.000E+00   5.000E-02
   3  16   0   0   4      0      0   0.000E+00   5.000E-02
   3  17   0   0   4      0      0   0.000E+00   5.000E-02
   3  18   0   0   4      0      0   0.000E+00   5.000E-02
   3  19   0   0   4      0      0   0.000E+00   5.000E-02
   3  20   0   0   4      0      0   0.000E+00   5.000E-02
   3  21   0   0   4      0      0   0.000E+00   5.000E-02
   3  22   0   0   4      0      0   0.000E+00   5.000E-02
   3  23   0   0   4      0      0   0.000E+00   5.000E-02
   3  24   0   0   4      0      0   0.000E+00   5.000E-02
   3  25   0   0   4      0      0   0.000E+00   5.000E-02
   3  26  -1   0   1      0      0   8.067E-01   2.000E-01
  F  1  7  0.  0.
   3  27   0   0   4      0      0   0.000E+00   5.000E-02
   3  28   0   0   4      0      0   0.000E+00   5.000E-02
   3  29   0   0   4      0      0   0.000E+00   5.000E-02
   3  30   0   0   4      0      0   0.000E+00   5.000E-02
   3  31   0   0   4      0      0   0.000E+00   5.000E-02
   3  32  -1   0   1      0      0   2.033E-02   2.000E-01
  F  1  7  0.  0.
   4   5   0   0   4      0      0   0.000E+00   5.000E-02
   4   6   0   0   4      0      0   0.000E+00   5.000E-02
   4   7   0   0   4      0      0   0.000E+00   5.000E-02
   4   8  -1   0   1      0      0   1.410E-01   7.000E-01
  F  1  7  0.  0.
   4   9   0   0   4      0      0   0.000E+00   5.000E-02
   4  10  -1   0   1      0      0   1.270E-01   2.000E-01
  F  1  7  0.  0.
   4  11  -1   0   1      0      0   4.180E-03   2.000E-01
  F  1  7  0.  0.
   4  12   0   0   4      0      0   0.000E+00   5.000E-02
   4  13   0   0   4      0      0   0.000E+00   5.000E-02
   4  14  -1   0   1      0      0   4.150E-02   2.000E-01
  F  1  7  0.  0.
   4  15   0   0   4      0      0   0.000E+00   5.000E-02
   4  16  -1   0   1      0      0   1.520E-01   2.000E-01
  F  1  7  0.  0.
   4  17   0   0   4      0      0   0.000E+00   5.000E-02
   4  18   0   0   4      0      0   0.000E+00   5.000E-02
   4  19  -1   0   1      0      0   5.780E-04   2.000E-01
  F  1  7  0.  0.
   4  20   0   0   4      0      0   0.000E+00   5.000E-02
   4  21   0   0   4      0      0   0.000E+00   5.000E-02
   4  22   0   0   4      0      0   0.000E+00   5.000E-02
   4  23  -1   0   1      0      0   5.260E-03   2.000E-01
  F  1  7  0.  0.
   4  24   0   0   4      0      0   0.000E+00   5.000E-02
   4  25   0   0   4      0      0   0.000E+00   5.000E-02
   4  26   0   0   4      0      0   0.000E+00   5.000E-02
   4  27  -1   0   1      0      0   3.885E-01   2.000E-01
  F  1  7  0.  0.
   4  28  -1   0   1      0      0   2.793E-02   2.000E-01
  F  1  7  0.  0.
   4  29  -1   0   1      0      0   2.015E-03   2.000E-01
  F  1  7  0.  0.
   4  30  -1   0   1      0      0   1.727E-03   2.000E-01
  F  1  7  0.  0.
   4  31  -1   0   1      0      0   1.058E-02   2.000E-01
  F  1  7  0.  0.
   4  32   0   0   4      0      0   0.000E+00   5.000E-02
   5   6   0   0   4      0      0   0.000E+00   5.000E-02
   5   7   0   0   4      0      0   0.000E+00   5.000E-02
   5   8   0   0   4      0      0   0.000E+00   5.000E-02
   5   9   0   0   4      0      0   0.000E+00   5.000E-02
   5  10  -1   0   1      0      0   1.140E-01   2.000E-01
  F  1  7  0.  0.
   5  11  -1   0   1      0      0   1.315E-02   2.000E-01
  F  1  7  0.  0.
   5  12   0   0   4      0      0   0.000E+00   5.000E-02
   5  13   0   0   4      0      0   0.000E+00   5.000E-02
   5  14  -1   0   1      0      0   8.100E-02   2.000E-01
  F  1  7  0.  0.
   5  15   0   0   4      0      0   0.000E+00   5.000E-02
   5  16   0   0   4      0      0   0.000E+00   5.000E-02
   5  17   0   0   4      0      0   0.000E+00   5.000E-02
   5  18   0   0   4      0      0   0.000E+00   5.000E-02
   5  19  -1   0   1      0      0   1.140E-02   2.000E-01
  F  1  7  0.  0.
   5  20   0   0   4      0      0   0.000E+00   5.000E-02
   5  21   0   0   4      0      0   0.000E+00   5.000E-02
   5  22   0   0   4      0      0   0.000E+00   5.000E-02
   5  23   0   0   4      0      0   0.000E+00   5.000E-02
   5  24   0   0   4      0      0   0.000E+00   5.000E-02
   5  25   0   0   4      0      0   0.000E+00   5.000E-02
   5  26   0   0   4      0      0   0.000E+00   5.000E-02
   5  27  -1   0   1      0      0   6.101E-01   2.000E-01
  F  1  7  0.  0.
   5  28  -1   0   1      0      0   5.111E-02   2.000E-01
  F  1  7  0.  0.
   5  29  -1   0   1      0      0   6.650E-04   2.000E-01
  F  1  7  0.  0.
   5  30  -1   0   1      0      0   2.740E-06   2.000E-01
  F  1  7  0.  0.
   5  31  -1   0   1      0      0   1.977E-02   2.000E-01
  F  1  7  0.  0.
   5  32   0   0   4      0      0   0.000E+00   5.000E-02
   6   7   0   0   4      0      0   0.000E+00   5.000E-02
   6   8  -1   0   1      0      0   1.132E-01   7.000E-01
  F  1  7  0.  0.
   6   9   0   0   4      0      0   0.000E+00   5.000E-02
   6  10  -1   0   1      0      0   1.833E-01   2.000E-01
  F  1  7  0.  0.
   6  11  -1   0   1      0      0   3.600E-04   2.000E-01
  F  1  7  0.  0.
   6  12   0   0   4      0      0   0.000E+00   5.000E-02
   6  13   0   0   4      0      0   0.000E+00   5.000E-02
   6  14  -1   0   1      0      0   8.700E-03   2.000E-01
  F  1  7  0.  0.
   6  15   0   0   4      0      0   0.000E+00   5.000E-02
   6  16  -1   0   1      0      0   1.302E-01   2.000E-01
  F  1  7  0.  0.
   6  17   0   0   4      0      0   0.000E+00   5.000E-02
   6  18   0   0   4      0      0   0.000E+00   5.000E-02
   6  19  -1   0   1      0      0   1.035E-03   2.000E-01
  F  1  7  0.  0.
   6  20   0   0   4      0      0   0.000E+00   5.000E-02
   6  21   0   0   4      0      0   0.000E+00   5.000E-02
   6  22   0   0   4      0      0   0.000E+00   5.000E-02
   6  23   0   0   4      0      0   0.000E+00   5.000E-02
   6  24   0   0   4      0      0   0.000E+00   5.000E-02
   6  25   0   0   4      0      0   0.000E+00   5.000E-02
   6  26   0   0   4      0      0   0.000E+00   5.000E-02
   6  27  -1   0   1      0      0   6.326E-02   2.000E-01
  F  1  7  0.  0.
   6  28  -1   0   1      0      0   6.548E-02   2.000E-01
  F  1  7  0.  0.
   6  29  -1   0   1      0      0   1.883E-03   2.000E-01
  F  1  7  0.  0.
   6  30  -1   0   1      0      0   6.900E-04   2.000E-01
  F  1  7  0.  0.
   6  31  -1   0   1      0      0   1.904E-03   2.000E-01
  F  1  7  0.  0.
   6  32   0   0   4      0      0   0.000E+00   5.000E-02
   7   8   0   0   4      0      0   0.000E+00   5.000E-02
   7   9   0   0   4      0      0   0.000E+00   5.000E-02
   7  10   0   0   4      0      0   0.000E+00   5.000E-02
   7  11   0   0   4      0      0   0.000E+00   5.000E-02
   7  12   0   0   4      0      0   0.000E+00   5.000E-02
   7  13   0   0   4      0      0   0.000E+00   5.000E-02
   7  14   0   0   4      0      0   0.000E+00   5.000E-02
   7  15   0   0   4      0      0   0.000E+00   5.000E-02
   7  16   0   0   4      0      0   0.000E+00   5.000E-02
   7  17   0   0   4      0      0   0.000E+00   5.000E-02
   7  18   0   0   4      0      0   0.000E+00   5.000E-02
   7  19   0   0   4      0      0   0.000E+00   5.000E-02
   7  20  -1   0   1      0      0   1.452E-01   2.000E-01
  F  1  7  0.  0.
   7  21  -1   0   1      0      0   1.748E-05   2.000E-01
  F  1  7  0.  0.
   7  22   0   0   4      0      0   0.000E+00   5.000E-02
   7  23   0   0   4      0      0   0.000E+00   5.000E-02
   7  24   0   0   4      0      0   0.000E+00   5.000E-02
   7  25   0   0   4      0      0   0.000E+00   5.000E-02
   7  26   0   0   4      0      0   0.000E+00   5.000E-02
   7  27   0   0   4      0      0   0.000E+00   5.000E-02
   7  28   0   0   4      0      0   0.000E+00   5.000E-02
   7  29   0   0   4      0      0   0.000E+00   5.000E-02
   7  30   0   0   4      0      0   0.000E+00   5.000E-02
   7  31   0   0   4      0      0   0.000E+00   5.000E-02
   7  32  -1   0   1      0      0   1.309E-03   2.000E-01
  F  1  7  0.  0.
   8   9   0   0   4      0      0   0.000E+00   5.000E-02
   8  10   0   0   4      0      0   0.000E+00   5.000E-02
   8  11   0   0   4      0      0   0.000E+00   5.000E-02
   8  12  -1   0   1      0      0   2.590E-05   2.000E-01
  F  1  7  0.  0.
   8  13   0   0   4      0      0   0.000E+00   5.000E-02
   8  14   0   0   4      0      0   0.000E+00   5.000E-02
   8  15   0   0   4      0      0   0.000E+00   5.000E-02
   8  16   0   0   4      0      0   0.000E+00   5.000E-02
   8  17  -1   0   1      0      0   1.240E-02   2.000E-01
  F  1  7  0.  0.
   8  18   0   0   4      0      0   0.000E+00   5.000E-02
   8  19   0   0   4      0      0   0.000E+00   5.000E-02
   8  20   0   0   4      0      0   0.000E+00   5.000E-02
   8  21   0   0   4      0      0   0.000E+00   5.000E-02
   8  22  -1   0   1      0      0   6.010E-04   2.000E-01
  F  1  7  0.  0.
   8  23   0   0   4      0      0   0.000E+00   5.000E-02
   8  24  -1   0   1      0      0   4.730E-03   2.000E-01
  F  1  7  0.  0.
   8  25   0   0   4      0      0   0.000E+00   5.000E-02
   8  26   0   0   4      0      0   0.000E+00   5.000E-02
   8  27  -1   0   1      0      0   5.330E-05   2.000E-01
  F  1  7  0.  0.
   8  28  -1   0   1      0      0   1.910E-05   2.000E-01
  F  1  7  0.  0.
   8  29  -1   0   1      0      0   8.720E-06   2.000E-01
  F  1  7  0.  0.
   8  30  -1   0   1      0      0   3.890E-06   2.000E-01
  F  1  7  0.  0.
   8  31  -1   0   1      0      0   1.822E-02   2.000E-01
  F  1  7  0.  0.
   8  32   0   0   4      0      0   0.000E+00   5.000E-02
   9  10  -1   0   1      0      0   1.130E-03   7.000E-01
  F  1  7  0.  0.
   9  11  -1   0   1      0      0   6.500E-01   7.000E-01
  F  1  7  0.  0.
   9  12   0   0   4      0      0   0.000E+00   5.000E-02
   9  13   0   0   4      0      0   0.000E+00   5.000E-02
   9  14  -1   0   1      0      0   5.900E-02   2.000E-01
  F  1  7  0.  0.
   9  15   0   0   4      0      0   0.000E+00   5.000E-02
   9  16   0   0   4      0      0   0.000E+00   5.000E-02
   9  17   0   0   4      0      0   0.000E+00   5.000E-02
   9  18   0   0   4      0      0   0.000E+00   5.000E-02
   9  19  -1   0   1      0      0   5.950E-02   2.000E-01
  F  1  7  0.  0.
   9  20   0   0   4      0      0   0.000E+00   5.000E-02
   9  21   0   0   4      0      0   0.000E+00   5.000E-02
   9  22   0   0   4      0      0   0.000E+00   5.000E-02
   9  23   0   0   4      0      0   0.000E+00   5.000E-02
   9  24   0   0   4      0      0   0.000E+00   5.000E-02
   9  25   0   0   4      0      0   0.000E+00   5.000E-02
   9  26   0   0   4      0      0   0.000E+00   5.000E-02
   9  27  -1   0   1      0      0   5.830E-02   2.000E-01
  F  1  7  0.  0.
   9  28  -1   0   1      0      0   6.350E-01   2.000E-01
  F  1  7  0.  0.
   9  29  -1   0   1      0      0   4.760E-05   2.000E-01
  F  1  7  0.  0.
   9  30  -1   0   1      0      0   9.250E-04   2.000E-01
  F  1  7  0.  0.
   9  31  -1   0   1      0      0   1.752E-03   2.000E-01
  F  1  7  0.  0.
   9  32   0   0   4      0      0   0.000E+00   5.000E-02
  10  11   0   0   4      0      0   0.000E+00   5.000E-02
  10  12  -1   0   1      0      0   2.117E-03   7.000E-01
  F  1  7  0.  0.
  10  13   0   0   4      0      0   0.000E+00   5.000E-02
  10  14   0   0   4      0      0   0.000E+00   5.000E-02
  10  15  -1   0   1      0      0   1.655E-04   2.000E-01
  F  1  7  0.  0.
  10  16   0   0   4      0      0   0.000E+00   5.000E-02
  10  17  -1   0   1      0      0   9.483E-04   2.000E-01
  F  1  7  0.  0.
  10  18   0   0   4      0      0   0.000E+00   5.000E-02
  10  19   0   0   4      0      0   0.000E+00   5.000E-02
  10  20   0   0   4      0      0   0.000E+00   5.000E-02
  10  21   0   0   4      0      0   0.000E+00   5.000E-02
  10  22  -1   0   1      0      0   6.300E-03   2.000E-01
  F  1  7  0.  0.
  10  23   0   0   4      0      0   0.000E+00   5.000E-02
  10  24  -1   0   1      0      0   1.662E-02   2.000E-01
  F  1  7  0.  0.
  10  25  -1   0   1      0      0   1.510E-02   2.000E-01
  F  1  7  0.  0.
  10  26   0   0   4      0      0   0.000E+00   5.000E-02
  10  27  -1   0   1      0      0   1.630E-03   2.000E-01
  F  1  7  0.  0.
  10  28  -1   0   1      0      0   2.535E-04   2.000E-01
  F  1  7  0.  0.
  10  29  -1   0   1      0      0   1.517E-04   2.000E-01
  F  1  7  0.  0.
  10  30  -1   0   1      0      0   1.150E-04   2.000E-01
  F  1  7  0.  0.
  10  31  -1   0   1      0      0   1.769E-02   2.000E-01
  F  1  7  0.  0.
  10  32   0   0   4      0      0   0.000E+00   5.000E-02
  11  12  -1   0   1      0      0   3.867E-01   7.000E-01
  F  1  7  0.  0.
  11  13   0   0   4      0      0   0.000E+00   5.000E-02
  11  14   0   0   4      0      0   0.000E+00   5.000E-02
  11  15  -1   0   1      0      0   1.208E-01   2.000E-01
  F  1  7  0.  0.
  11  16   0   0   4      0      0   0.000E+00   5.000E-02
  11  17  -1   0   1      0      0   1.172E-02   2.000E-01
  F  1  7  0.  0.
  11  18   0   0   4      0      0   0.000E+00   5.000E-02
  11  19   0   0   4      0      0   0.000E+00   5.000E-02
  11  20   0   0   4      0      0   0.000E+00   5.000E-02
  11  21   0   0   4      0      0   0.000E+00   5.000E-02
  11  22  -1   0   1      0      0   2.383E-01   2.000E-01
  F  1  7  0.  0.
  11  23   0   0   4      0      0   0.000E+00   5.000E-02
  11  24  -1   0   1      0      0   3.150E-04   2.000E-01
  F  1  7  0.  0.
  11  25  -1   0   1      0      0   8.450E-04   2.000E-01
  F  1  7  0.  0.
  11  26   0   0   4      0      0   0.000E+00   5.000E-02
  11  27  -1   0   1      0      0   9.517E-02   2.000E-01
  F  1  7  0.  0.
  11  28  -1   0   1      0      0   4.503E-02   2.000E-01
  F  1  7  0.  0.
  11  29  -1   0   1      0      0   2.595E-02   2.000E-01
  F  1  7  0.  0.
  11  30  -1   0   1      0      0   1.687E-02   2.000E-01
  F  1  7  0.  0.
  11  31  -1   0   1      0      0   2.376E-01   2.000E-01
  F  1  7  0.  0.
  11  32   0   0   4      0      0   0.000E+00   5.000E-02
  12  13   0   0   4      0      0   0.000E+00   5.000E-02
  12  14  -1   0   1      0      0   2.620E-02   7.000E-01
  F  1  7  0.  0.
  12  15   0   0   4      0      0   0.000E+00   5.000E-02
  12  16  -1   0   1      0      0   3.260E-05   2.000E-01
  F  1  7  0.  0.
  12  17   0   0   4      0      0   0.000E+00   5.000E-02
  12  18   0   0   4      0      0   0.000E+00   5.000E-02
  12  19  -1   0   1      0      0   4.950E-02   2.000E-01
  F  1  7  0.  0.
  12  20   0   0   4      0      0   0.000E+00   5.000E-02
  12  21   0   0   4      0      0   0.000E+00   5.000E-02
  12  22   0   0   4      0      0   0.000E+00   5.000E-02
  12  23  -1   0   1      0      0   8.700E-01   2.000E-01
  F  1  7  0.  0.
  12  24   0   0   4      0      0   0.000E+00   5.000E-02
  12  25   0   0   4      0      0   0.000E+00   5.000E-02
  12  26   0   0   4      0      0   0.000E+00   5.000E-02
  12  27  -1   0   1      0      0   1.486E-01   2.000E-01
  F  1  7  0.  0.
  12  28  -1   0   1      0      0   4.683E-02   2.000E-01
  F  1  7  0.  0.
  12  29  -1   0   1      0      0   2.022E-02   2.000E-01
  F  1  7  0.  0.
  12  30  -1   0   1      0      0   1.014E-02   2.000E-01
  F  1  7  0.  0.
  12  31  -1   0   1      0      0   8.969E-03   2.000E-01
  F  1  7  0.  0.
  12  32   0   0   4      0      0   0.000E+00   5.000E-02
  13  14   0   0   4      0      0   0.000E+00   5.000E-02
  13  15   0   0   4      0      0   0.000E+00   5.000E-02
  13  16   0   0   4      0      0   0.000E+00   5.000E-02
  13  17   0   0   4      0      0   0.000E+00   5.000E-02
  13  18  -1   0   1      0      0   3.425E-01   7.000E-01
  F  1  7  0.  0.
  13  19   0   0   4      0      0   0.000E+00   5.000E-02
  13  20  -1   0   1      0      0   8.008E-02   2.000E-01
  F  1  7  0.  0.
  13  21  -1   0   1      0      0   3.083E-01   2.000E-01
  F  1  7  0.  0.
  13  22   0   0   4      0      0   0.000E+00   5.000E-02
  13  23   0   0   4      0      0   0.000E+00   5.000E-02
  13  24   0   0   4      0      0   0.000E+00   5.000E-02
  13  25   0   0   4      0      0   0.000E+00   5.000E-02
  13  26   0   0   4      0      0   0.000E+00   5.000E-02
  13  27   0   0   4      0      0   0.000E+00   5.000E-02
  13  28   0   0   4      0      0   0.000E+00   5.000E-02
  13  29   0   0   4      0      0   0.000E+00   5.000E-02
  13  30   0   0   4      0      0   0.000E+00   5.000E-02
  13  31   0   0   4      0      0   0.000E+00   5.000E-02
  13  32  -1   0   1      0      0   7.372E-02   2.000E-01
  F  1  7  0.  0.
  14  15  -1   0   1      0      0   1.257E-02   7.000E-01
  F  1  7  0.  0.
  14  16   0   0   4      0      0   0.000E+00   5.000E-02
  14  17  -1   0   1      0      0   9.750E-02   7.000E-01
  F  1  7  0.  0.
  14  18   0   0   4      0      0   0.000E+00   5.000E-02
  14  19   0   0   4      0      0   0.000E+00   5.000E-02
  14  20   0   0   4      0      0   0.000E+00   5.000E-02
  14  21   0   0   4      0      0   0.000E+00   5.000E-02
  14  22  -1   0   1      0      0   1.370E-02   2.000E-01
  F  1  7  0.  0.
  14  23   0   0   4      0      0   0.000E+00   5.000E-02
  14  24  -1   0   1      0      0   4.900E-01   2.000E-01
  F  1  7  0.  0.
  14  25  -1   0   1      0      0   6.467E-02   2.000E-01
  F  1  7  0.  0.
  14  26   0   0   4      0      0   0.000E+00   5.000E-02
  14  27  -1   0   1      0      0   1.677E-02   2.000E-01
  F  1  7  0.  0.
  14  28  -1   0   1      0      0   1.802E-03   2.000E-01
  F  1  7  0.  0.
  14  29  -1   0   1      0      0   5.300E-04   2.000E-01
  F  1  7  0.  0.
  14  30  -1   0   1      0      0   2.005E-04   2.000E-01
  F  1  7  0.  0.
  14  31  -1   0   1      0      0   1.112E-01   2.000E-01
  F  1  7  0.  0.
  14  32   0   0   4      0      0   0.000E+00   5.000E-02
  15  16   0   0   4      0      0   0.000E+00   5.000E-02
  15  17   0   0   4      0      0   0.000E+00   5.000E-02
  15  18   0   0   4      0      0   0.000E+00   5.000E-02
  15  19  -1   0   1      0      0   1.095E+00   7.000E-01
  F  1  7  0.  0.
  15  20   0   0   4      0      0   0.000E+00   5.000E-02
  15  21   0   0   4      0      0   0.000E+00   5.000E-02
  15  22   0   0   4      0      0   0.000E+00   5.000E-02
  15  23   0   0   4      0      0   0.000E+00   5.000E-02
  15  24   0   0   4      0      0   0.000E+00   5.000E-02
  15  25   0   0   4      0      0   0.000E+00   5.000E-02
  15  26   0   0   4      0      0   0.000E+00   5.000E-02
  15  27  -1   0   1      0      0   5.765E-02   2.000E-01
  F  1  7  0.  0.
  15  28  -1   0   1      0      0   3.113E-02   2.000E-01
  F  1  7  0.  0.
  15  29  -1   0   1      0      0   1.350E-02   2.000E-01
  F  1  7  0.  0.
  15  30  -1   0   1      0      0   9.800E-03   2.000E-01
  F  1  7  0.  0.
  15  31  -1   0   1      0      0   1.570E-02   2.000E-01
  F  1  7  0.  0.
  15  32   0   0   4      0      0   0.000E+00   5.000E-02
  16  17   0   0   1      0      0   0.000E+00   7.000E-01
  16  18   0   0   4      0      0   0.000E+00   5.000E-02
  16  19   0   0   4      0      0   0.000E+00   5.000E-02
  16  20   0   0   4      0      0   0.000E+00   5.000E-02
  16  21   0   0   4      0      0   0.000E+00   5.000E-02
  16  22   0   0   1      0      0   0.000E+00   7.000E-01
  16  23   0   0   4      0      0   0.000E+00   5.000E-02
  16  24   0   0   1      0      0   0.000E+00   7.000E-01
  16  25   0   0   4      0      0   0.000E+00   5.000E-02
  16  26   0   0   4      0      0   0.000E+00   5.000E-02
  16  27  -1   0   1      0      0   5.000E-05   2.000E-01
  F  1  7  0.  0.
  16  28  -1   0   1      0      0   3.450E-05   2.000E-01
  F  1  7  0.  0.
  16  29  -1   0   1      0      0   2.300E-05   2.000E-01
  F  1  7  0.  0.
  16  30  -1   0   1      0      0   1.790E-05   2.000E-01
  F  1  7  0.  0.
  16  31  -1   0   1      0      0   6.552E-02   2.000E-01
  F  1  7  0.  0.
  16  32   0   0   4      0      0   0.000E+00   5.000E-02
  17  18   0   0   4      0      0   0.000E+00   5.000E-02
  17  19  -1   0   1      0      0   2.067E-03   7.000E-01
  F  1  7  0.  0.
  17  20   0   0   4      0      0   0.000E+00   5.000E-02
  17  21   0   0   4      0      0   0.000E+00   5.000E-02
  17  22   0   0   4      0      0   0.000E+00   5.000E-02
  17  23   0   0   4      0      0   0.000E+00   5.000E-02
  17  24   0   0   4      0      0   0.000E+00   5.000E-02
  17  25   0   0   4      0      0   0.000E+00   5.000E-02
  17  26   0   0   4      0      0   0.000E+00   5.000E-02
  17  27  -1   0   1      0      0   1.379E-01   2.000E-01
  F  1  7  0.  0.
  17  28  -1   0   1      0      0   3.257E-03   2.000E-01
  F  1  7  0.  0.
  17  29  -1   0   1      0      0   2.050E-03   2.000E-01
  F  1  7  0.  0.
  17  30  -1   0   1      0      0   2.700E-03   2.000E-01
  F  1  7  0.  0.
  17  31  -1   0   1      0      0   8.622E-02   2.000E-01
  F  1  7  0.  0.
  17  32   0   0   4      0      0   0.000E+00   5.000E-02
  18  19   0   0   4      0      0   0.000E+00   5.000E-02
  18  20   0   0   4      0      0   0.000E+00   5.000E-02
  18  21   0   0   4      0      0   0.000E+00   5.000E-02
  18  22   0   0   4      0      0   0.000E+00   5.000E-02
  18  23   0   0   4      0      0   0.000E+00   5.000E-02
  18  24   0   0   4      0      0   0.000E+00   5.000E-02
  18  25   0   0   4      0      0   0.000E+00   5.000E-02
  18  26  -1   0   1      0      0   3.809E-01   2.000E-01
  F  1  7  0.  0.
  18  27   0   0   4      0      0   0.000E+00   5.000E-02
  18  28   0   0   4      0      0   0.000E+00   5.000E-02
  18  29   0   0   4      0      0   0.000E+00   5.000E-02
  18  30   0   0   4      0      0   0.000E+00   5.000E-02
  18  31   0   0   4      0      0   0.000E+00   5.000E-02
  18  32  -1   0   1      0      0   9.750E-02   2.000E-01
  F  1  7  0.  0.
  19  20   0   0   4      0      0   0.000E+00   5.000E-02
  19  21   0   0   4      0      0   0.000E+00   5.000E-02
  19  22  -1   0   1      0      0   4.567E-01   7.000E-01
  F  1  7  0.  0.
